deal_id,announcement_date,resolution_date,target_name,acquirer_name,deal_value_musd,industry,sector,target_country,acquirer_country,deal_status,payment_method,target_public,acquirer_public,regulatory_review,rumor_or_leak,source_notes,market_volatility_proxy,interest_rate_proxy,deal_completed
DEAL003957,2019-04-02,2019-11-13,Target_003957,Acquirer_001915,246.3,Materials,Chemicals,China,India,failed,stock,public,private,standard,no,synthetic,24.8,3.056414654375386,0
DEAL003958,2024-08-10,2024-12-22,Target_003958,Acquirer_002117,2251.5,Technology,Semiconductors,China,Germany,withdrawn,mixed,private,public,standard,no,synthetic,18.94,9.0,0
DEAL003959,2016-07-23,2017-06-30,Target_003959,Acquirer_000924,611.7,Financials,Fintech,US,Australia,completed,cash,public,public,standard,unknown,synthetic,18.9,3.3659111963798782,1
DEAL003960,2011-11-01,2012-05-06,Target_003960,Acquirer_003013,355.0,Consumer,Telecom,US,Germany,completed,stock,private,public,standard,no,synthetic,14.96,3.685647825534769,1
DEAL003961,2015-08-22,2016-02-03,Target_003961,Acquirer_002257,268.2,Healthcare,Pharmaceuticals,China,India,completed,unknown,public,public,standard,unknown,synthetic,19.4,3.8167689594392935,1
DEAL003962,2022-10-30,2023-07-11,Target_003962,Acquirer_000394,259.7,Consumer,Food & Beverage,Canada,Japan,completed,unknown,private,private,none,no,synthetic,20.44,5.309256953100719,1
DEAL003963,2005-05-16,2006-04-01,Target_003963,Acquirer_001175,77.1,Industrials,Transportation,US,Canada,completed,stock,public,public,standard,no,synthetic,18.06,4.826559254997138,1
DEAL003964,2003-03-28,2003-09-15,Target_003964,Acquirer_002770,442.7,Consumer,Media,US,UK,completed,cash,public,public,none,no,synthetic,17.38,5.292422896433541,1
DEAL003965,2016-11-17,2017-04-21,Target_003965,Acquirer_003400,17.6,Healthcare,Biotech,UK,Australia,completed,cash,public,public,none,no,synthetic,22.39,2.516931488123767,1
DEAL003966,2022-12-24,2023-08-17,Target_003966,Acquirer_002893,,Industrials,Machinery,Japan,Japan,completed,mixed,public,public,none,no,synthetic,21.46,5.495054311815747,1
DEAL003967,2013-11-16,2014-09-01,Target_003967,Acquirer_000404,388.0,Energy,Utilities,US,UK,completed,unknown,private,private,standard,yes,synthetic,9.42,3.965146337345247,1
DEAL003968,2004-01-07,2004-06-11,Target_003968,Acquirer_004912,59.4,Materials,Metals & Mining,India,Germany,withdrawn,cash,private,public,standard,no,synthetic,17.95,3.8243348528555936,0
DEAL003969,2023-02-15,2023-07-23,Target_003969,Acquirer_004810,512.3,Industrials,Transportation,Germany,France,withdrawn,stock,public,public,standard,no,synthetic,15.08,6.862391933497671,0
DEAL003970,2010-05-31,2011-02-02,Target_003970,Acquirer_003133,661.2,Healthcare,Health Services,Germany,Canada,completed,mixed,private,public,standard,no,synthetic,18.37,3.2235598444846243,1
DEAL003971,1999-01-06,1999-06-12,Target_003971,Acquirer_002943,36.7,Consumer,Media,UK,France,cancelled,stock,private,private,none,no,synthetic,18.23,5.555730040384666,0
DEAL003972,1997-09-23,1998-02-26,Target_003972,Acquirer_003650,,Industrials,Transportation,US,France,completed,unknown,public,public,none,yes,synthetic,14.44,6.006110253301987,1
DEAL003973,2010-05-12,2011-02-16,Target_003973,Acquirer_002738,63.5,Industrials,Machinery,US,US,completed,mixed,public,public,standard,no,synthetic,16.43,3.890683532824269,1
DEAL003974,2023-12-04,2024-07-07,Target_003974,Acquirer_004173,99.8,Consumer,Media,Germany,Canada,completed,stock,public,public,standard,no,synthetic,19.7,6.668839658494105,1
DEAL003975,2008-03-08,2008-08-03,Target_003975,Acquirer_001553,50.6,Technology,IT Services,US,US,completed,mixed,public,public,none,no,synthetic,25.54,3.761961887280129,1
DEAL003976,2018-01-05,2018-09-17,Target_003976,Acquirer_002610,962.5,Materials,Construction Materials,US,US,completed,mixed,private,public,none,no,synthetic,17.94,2.372927236293827,1
DEAL003977,2017-05-29,2017-09-15,Target_003977,Acquirer_000211,455.7,Energy,Oil & Gas,US,US,withdrawn,mixed,private,public,standard,no,synthetic,12.05,3.2005862141517927,0
DEAL003978,2010-08-11,2011-01-30,Target_003978,Acquirer_002913,263.3,Healthcare,Medical Devices,US,US,completed,cash,public,private,none,no,synthetic,20.3,3.975697249166149,1
DEAL003979,1996-10-26,1997-03-18,Target_003979,Acquirer_003509,777.3,Consumer,Telecom,US,US,withdrawn,stock,public,public,standard,yes,synthetic,16.95,5.739380516740098,0
DEAL003980,2014-12-17,2015-04-06,Target_003980,Acquirer_003726,29.2,Energy,Renewables,Germany,US,completed,mixed,private,public,none,no,synthetic,19.58,4.161806155169125,1
DEAL003981,2017-09-06,2017-11-24,Target_003981,Acquirer_000501,352.5,Industrials,Aerospace & Defense,Germany,Australia,terminated,unknown,public,public,standard,no,synthetic,20.52,3.598639104740602,0
DEAL003982,2017-11-08,2018-01-19,Target_003982,Acquirer_003138,154.8,Energy,Utilities,US,US,terminated,cash,private,public,none,no,synthetic,17.91,2.9563916997611868,0
DEAL003983,1997-12-24,1998-07-16,Target_003983,Acquirer_004409,2610.3,Financials,Insurance,US,Germany,completed,unknown,private,private,none,no,synthetic,17.0,5.202112347066381,1
DEAL003984,2020-04-09,2020-09-24,Target_003984,Acquirer_000034,1213.8,Industrials,Machinery,US,US,withdrawn,stock,public,public,standard,no,synthetic,26.7,3.391511174996698,0
DEAL003985,2004-04-15,2005-03-11,Target_003985,Acquirer_004895,136.7,Materials,Metals & Mining,US,France,completed,mixed,private,public,standard,no,synthetic,18.72,5.2164688608120136,1
DEAL003986,2007-10-16,2008-08-24,Target_003986,Acquirer_003875,128.2,Materials,Chemicals,Japan,Australia,withdrawn,mixed,private,public,standard,no,synthetic,22.32,4.73194904131689,0
DEAL003987,2010-06-15,2010-11-19,Target_003987,Acquirer_002076,175.7,Healthcare,Pharmaceuticals,Australia,Australia,completed,unknown,private,public,standard,unknown,synthetic,15.29,4.037349557819452,1
DEAL003988,2004-09-06,2004-11-06,Target_003988,Acquirer_002709,90.4,Industrials,Machinery,UK,China,failed,cash,private,private,standard,no,synthetic,15.55,4.872606932583329,0
DEAL003989,2020-10-23,2021-05-24,Target_003989,Acquirer_002077,1416.2,Energy,Renewables,France,US,completed,unknown,public,public,standard,no,synthetic,25.72,2.594317566838491,1
DEAL003990,2017-05-21,2017-08-29,Target_003990,Acquirer_004040,1187.9,Technology,IT Services,Germany,Japan,completed,stock,public,private,standard,no,synthetic,21.35,3.1884438580538363,1
DEAL003991,2024-12-11,2025-07-01,Target_003991,Acquirer_000292,88.4,Materials,Metals & Mining,Japan,France,completed,mixed,public,private,standard,no,synthetic,19.74,9.0,1
DEAL003992,2002-05-24,2003-02-16,Target_003992,Acquirer_000303,108.8,Healthcare,Biotech,Japan,China,completed,stock,private,private,standard,no,synthetic,17.88,4.874092736680865,1
DEAL003993,2022-11-21,2023-07-11,Target_003993,Acquirer_004733,,Financials,Fintech,France,US,completed,unknown,public,public,standard,no,synthetic,14.93,4.939550819896599,1
DEAL003994,2008-06-02,2009-03-04,Target_003994,Acquirer_002528,305.4,Technology,Software,China,India,terminated,cash,private,private,standard,no,synthetic,30.21,4.542010228945647,0
DEAL003995,2010-05-30,2010-10-28,Target_003995,Acquirer_000574,5522.2,Healthcare,Biotech,China,Australia,cancelled,mixed,public,public,standard,no,synthetic,20.49,4.1817684926642045,0
DEAL003996,2000-03-10,2000-10-12,Target_003996,Acquirer_000854,156.4,Healthcare,Medical Devices,Japan,France,completed,cash,private,public,none,no,synthetic,27.69,5.359736846356542,1
DEAL003997,2006-02-27,2006-07-11,Target_003997,Acquirer_001103,54.6,Energy,Renewables,Japan,US,completed,cash,public,public,none,no,synthetic,17.99,5.0437313694660375,1
DEAL003998,2009-12-28,2010-07-31,Target_003998,Acquirer_004504,482.1,Financials,Banks,US,US,cancelled,mixed,public,public,standard,no,synthetic,22.53,4.05375452063632,0
DEAL003999,2020-07-22,2020-11-21,Target_003999,Acquirer_003768,60.9,Consumer,Food & Beverage,US,Germany,withdrawn,stock,public,public,none,no,synthetic,27.26,3.5029059432901,0
DEAL004000,2016-12-15,2017-07-13,Target_004000,Acquirer_004988,230.4,Healthcare,Biotech,US,US,withdrawn,mixed,private,public,none,unknown,synthetic,17.95,2.809734767508307,0
DEAL004001,2011-10-04,2012-05-27,Target_004001,Acquirer_001846,177.8,Technology,IT Services,US,UK,completed,cash,public,public,standard,yes,synthetic,16.61,4.172293705250765,1
DEAL004002,2010-04-25,2010-07-23,Target_004002,Acquirer_004336,118.3,Healthcare,Medical Devices,US,UK,completed,unknown,public,public,none,no,synthetic,18.67,4.05546692183799,1
DEAL004003,2004-08-10,2004-12-28,Target_004003,Acquirer_002040,87.6,Materials,Construction Materials,US,US,failed,stock,public,private,none,unknown,synthetic,14.97,5.313800484412575,0
DEAL004004,2007-08-17,2008-03-09,Target_004004,Acquirer_001465,302.4,Industrials,Aerospace & Defense,UK,US,completed,stock,private,public,standard,no,synthetic,18.85,3.728097802093549,1
DEAL004005,2017-07-15,2018-01-01,Target_004005,Acquirer_004497,641.5,Technology,Software,Germany,Germany,completed,cash,public,public,none,yes,synthetic,19.25,3.3484717019753423,1
DEAL004006,2008-01-13,2008-05-06,Target_004006,Acquirer_002794,37.1,Materials,Metals & Mining,US,US,failed,cash,public,public,none,no,synthetic,24.07,4.689063817808223,0
DEAL004007,2023-04-04,2023-11-21,Target_004007,Acquirer_003697,2.1,Financials,Insurance,US,UK,completed,unknown,private,private,standard,no,synthetic,17.01,7.487809894064384,1
DEAL004008,2010-01-26,2010-08-20,Target_004008,Acquirer_000940,249.5,Healthcare,Biotech,Germany,China,cancelled,mixed,public,private,none,no,synthetic,23.02,4.895303544930922,0
DEAL004009,2024-03-22,2024-06-27,Target_004009,Acquirer_002724,153.3,Healthcare,Health Services,India,Australia,withdrawn,mixed,public,public,standard,no,synthetic,12.11,9.0,0
DEAL004010,2022-04-14,2022-11-21,Target_004010,Acquirer_002273,30.6,Industrials,Aerospace & Defense,France,US,completed,stock,public,public,standard,no,synthetic,20.65,5.340579777723995,1
DEAL004011,2012-01-22,2012-07-20,Target_004011,Acquirer_003991,7.0,Healthcare,Pharmaceuticals,US,US,completed,stock,public,public,standard,no,synthetic,19.34,3.684919588592448,1
DEAL004012,1999-12-02,2000-05-23,Target_004012,Acquirer_004748,70.1,Materials,Metals & Mining,UK,US,completed,mixed,private,public,standard,no,synthetic,23.75,5.002051793056957,1
DEAL004013,2003-11-01,2004-05-02,Target_004013,Acquirer_001244,134.3,Financials,Insurance,India,France,withdrawn,cash,public,public,none,no,synthetic,20.86,5.334633475921223,0
DEAL004014,2012-08-29,2013-03-17,Target_004014,Acquirer_001724,328.1,Financials,Insurance,Australia,Germany,completed,cash,private,public,standard,no,synthetic,16.93,4.302787124826104,1
DEAL004015,2011-01-04,2011-05-26,Target_004015,Acquirer_000592,222.7,Energy,Oil & Gas,India,US,cancelled,cash,private,public,standard,no,synthetic,16.17,4.660217390377558,0
DEAL004016,2024-08-02,2024-10-30,Target_004016,Acquirer_000452,258.1,Healthcare,Pharmaceuticals,Australia,US,completed,cash,private,public,standard,no,synthetic,22.16,9.0,1
DEAL004017,2016-04-25,2016-12-26,Target_004017,Acquirer_001334,30.1,Healthcare,Medical Devices,France,Australia,completed,cash,private,public,standard,no,synthetic,15.42,3.3461174012675663,1
DEAL004018,2020-06-03,2021-03-15,Target_004018,Acquirer_004786,206.6,Consumer,Telecom,US,US,completed,cash,public,public,extended,no,synthetic,25.23,2.7770589186683226,1
DEAL004019,2022-08-14,2023-05-13,Target_004019,Acquirer_003833,351.8,Technology,Hardware,China,India,completed,mixed,public,public,standard,no,synthetic,15.61,5.31070548790805,1
DEAL004020,2012-01-09,2012-07-29,Target_004020,Acquirer_002192,29.0,Industrials,Transportation,US,UK,completed,mixed,private,public,standard,no,synthetic,13.7,4.102049112404426,1
DEAL004021,1999-11-03,2000-05-10,Target_004021,Acquirer_000020,1685.9,Materials,Construction Materials,India,Canada,completed,cash,public,public,standard,yes,synthetic,22.33,4.587328211605809,1
DEAL004022,1997-09-19,1998-03-26,Target_004022,Acquirer_003554,,Financials,Asset Management,Japan,China,failed,cash,public,private,standard,no,synthetic,17.7,6.094120897062686,0
DEAL004023,2014-10-12,2015-04-14,Target_004023,Acquirer_002605,622.2,Consumer,Media,US,US,terminated,stock,private,private,standard,no,synthetic,20.62,3.691411657743191,0
DEAL004024,1997-06-19,1997-12-30,Target_004024,Acquirer_004538,335.8,Energy,Utilities,US,France,withdrawn,cash,public,public,standard,no,synthetic,21.22,6.377012665910172,0
DEAL004025,2022-11-14,2023-08-03,Target_004025,Acquirer_000000,93.5,Financials,Asset Management,US,Australia,completed,mixed,private,public,standard,no,synthetic,21.01,4.799823333942827,1
DEAL004026,2015-05-02,2015-10-03,Target_004026,Acquirer_003445,753.3,Consumer,Telecom,India,China,completed,mixed,public,public,none,no,synthetic,13.95,3.849991491305862,1
DEAL004027,1999-08-31,2000-03-15,Target_004027,Acquirer_000904,586.7,Materials,Metals & Mining,France,China,completed,mixed,public,public,none,no,synthetic,18.58,5.782120581935446,1
DEAL004028,2024-08-18,2025-02-06,Target_004028,Acquirer_000537,,Energy,Renewables,Canada,France,completed,stock,public,public,none,no,synthetic,15.99,9.0,1
DEAL004029,2005-11-20,2006-05-23,Target_004029,Acquirer_004739,1718.7,Technology,Software,France,Canada,completed,cash,private,public,none,no,synthetic,17.18,5.081287246857795,1
DEAL004030,2001-11-28,2002-02-03,Target_004030,Acquirer_003376,,Industrials,Machinery,US,China,failed,mixed,private,public,standard,no,synthetic,28.88,5.404556166173502,0
DEAL004031,2004-06-21,2005-02-19,Target_004031,Acquirer_004164,,Financials,Banks,US,Australia,completed,stock,public,public,standard,no,synthetic,20.61,4.814898289112783,1
DEAL004032,2007-03-07,2007-10-14,Target_004032,Acquirer_002513,15.6,Consumer,Retail,UK,US,completed,stock,private,public,standard,no,synthetic,19.95,4.587971526875553,1
DEAL004033,2019-09-14,2019-12-24,Target_004033,Acquirer_001840,207.8,Industrials,Aerospace & Defense,Canada,UK,withdrawn,cash,public,public,standard,no,synthetic,30.8,3.3084000055049056,0
DEAL004034,2014-11-07,2015-08-10,Target_004034,Acquirer_003728,109.0,Industrials,Transportation,India,US,completed,mixed,private,private,none,unknown,synthetic,20.71,3.438489611195413,1
DEAL004035,2003-12-24,2004-07-09,Target_004035,Acquirer_001889,,Materials,Construction Materials,Canada,Japan,completed,stock,private,public,standard,no,synthetic,18.86,4.914970369521964,1
DEAL004036,2015-03-04,2015-08-13,Target_004036,Acquirer_001823,2268.2,Industrials,Transportation,China,France,failed,cash,public,public,standard,no,synthetic,14.46,4.073140410257537,0
DEAL004037,2012-06-18,2013-02-07,Target_004037,Acquirer_001031,451.8,Technology,Hardware,Canada,US,completed,stock,private,public,standard,no,synthetic,17.65,3.906910523388565,1
DEAL004038,2022-11-09,2023-05-17,Target_004038,Acquirer_001302,,Consumer,Retail,UK,Japan,cancelled,unknown,private,public,standard,unknown,synthetic,15.58,5.633082956926678,0
DEAL004039,2024-05-27,2025-04-29,Target_004039,Acquirer_004984,1440.2,Technology,Software,Canada,US,completed,cash,private,public,standard,no,synthetic,22.46,9.0,1
DEAL004040,2016-08-21,2016-12-23,Target_004040,Acquirer_001639,3532.3,Financials,Asset Management,US,France,withdrawn,cash,public,public,standard,no,synthetic,11.19,3.5300140553199104,0
DEAL004041,2001-04-20,2001-12-21,Target_004041,Acquirer_002163,1976.3,Consumer,Telecom,Japan,US,withdrawn,cash,public,private,standard,unknown,synthetic,25.46,5.331534526739509,0
DEAL004042,2015-01-31,2015-04-27,Target_004042,Acquirer_000177,266.7,Materials,Chemicals,US,Germany,terminated,stock,public,public,standard,yes,synthetic,17.85,4.292609526146076,0
DEAL004043,2020-02-01,2020-06-24,Target_004043,Acquirer_000123,502.5,Technology,Semiconductors,UK,Japan,withdrawn,mixed,public,public,standard,no,synthetic,30.23,2.852237943514228,0
DEAL004044,2014-11-08,2015-06-01,Target_004044,Acquirer_004648,900.0,Healthcare,Medical Devices,Germany,India,completed,stock,public,public,none,no,synthetic,17.88,2.9699204348586155,1
DEAL004045,2016-11-20,2017-05-17,Target_004045,Acquirer_001873,64.3,Technology,Hardware,US,UK,completed,cash,private,public,none,no,synthetic,20.53,3.910400760144456,1
DEAL004046,2014-01-28,2014-06-17,Target_004046,Acquirer_002892,40.2,Consumer,Food & Beverage,US,US,completed,cash,private,public,none,no,synthetic,19.3,3.4355153201008384,1
DEAL004047,2001-02-15,2001-06-07,Target_004047,Acquirer_002327,231.0,Technology,Hardware,Japan,US,cancelled,cash,private,public,standard,no,synthetic,25.91,5.258184041019212,0
DEAL004048,2006-10-25,2007-05-18,Target_004048,Acquirer_003919,116.2,Technology,Semiconductors,China,Australia,completed,cash,public,public,standard,yes,synthetic,16.64,4.4790564556,1
DEAL004049,2004-03-02,2004-08-21,Target_004049,Acquirer_004721,47.4,Materials,Chemicals,Japan,Japan,completed,cash,public,public,none,no,synthetic,21.44,4.524747094840365,1
DEAL004050,2022-08-10,2023-05-21,Target_004050,Acquirer_004671,284.4,Materials,Construction Materials,US,US,completed,stock,public,public,standard,unknown,synthetic,14.7,5.155586620515196,1
DEAL004051,2003-03-12,2003-07-08,Target_004051,Acquirer_002516,132.2,Consumer,Retail,Canada,US,completed,unknown,private,private,none,no,synthetic,19.86,5.262847085979706,1
DEAL004052,2019-09-29,2020-02-07,Target_004052,Acquirer_002268,322.4,Industrials,Machinery,France,US,completed,unknown,public,public,none,no,synthetic,23.2,2.8124717671444186,1
DEAL004053,2010-10-08,2011-06-26,Target_004053,Acquirer_003272,262.4,Materials,Metals & Mining,US,Australia,completed,cash,public,public,standard,unknown,synthetic,18.33,3.3118483816944537,1
DEAL004054,2016-03-12,2016-10-07,Target_004054,Acquirer_004644,442.4,Financials,Insurance,Australia,UK,completed,cash,public,private,none,no,synthetic,19.73,3.433258245389402,1
DEAL004055,2015-10-29,2016-07-15,Target_004055,Acquirer_000369,363.5,Materials,Chemicals,US,Australia,completed,cash,public,public,standard,no,synthetic,19.88,3.884337428002381,1
DEAL004056,2015-01-05,2015-09-20,Target_004056,Acquirer_003453,220.1,Healthcare,Biotech,US,US,completed,cash,public,private,none,yes,synthetic,21.77,3.757398685912445,1
