deal_id,announcement_date,resolution_date,target_name,acquirer_name,deal_value_musd,industry,sector,target_country,acquirer_country,deal_status,payment_method,target_public,acquirer_public,regulatory_review,rumor_or_leak,source_notes,market_volatility_proxy,interest_rate_proxy,deal_completed,election_year,new_president_year,months_to_election,months_after_election,transition_year,deal_value_missing,deal_value_log,time_to_close_or_cancel,cross_border_deal,public_target,public_acquirer,rumor_or_leak_indicator,antitrust_risk_proxy
DEAL004556,2017-04-27,2018-01-08,Target_004556,Acquirer_003736,221.2,Healthcare,Pharmaceuticals,US,Canada,completed,stock,private,public,standard,no,synthetic,22.12,3.3709135368735823,1,0,1,0.0,5.0,1,1,5.40357787720553,256,1,0,1,0,0.65
DEAL004557,2018-11-10,2019-06-23,Target_004557,Acquirer_001384,221.2,Healthcare,Pharmaceuticals,US,China,completed,stock,public,private,standard,no,synthetic,21.84,3.3040093352710382,1,0,0,0.0,24.0,0,1,5.40357787720553,225,1,1,0,0,0.65
DEAL004558,2021-08-16,2021-11-03,Target_004558,Acquirer_004408,20.8,Technology,Software,Canada,US,withdrawn,cash,public,public,none,no,synthetic,16.25,2.6313506614638493,0,0,1,0.0,9.0,0,0,3.0819099697950434,79,1,1,1,0,0.15
DEAL004559,2014-03-04,2014-09-02,Target_004559,Acquirer_003853,558.2,Financials,Asset Management,US,US,completed,mixed,public,public,none,yes,synthetic,22.97,3.5950240488324963,1,0,0,0.0,16.0,0,0,6.3265071909196005,182,0,1,1,1,0.0
DEAL004560,2024-08-05,2025-05-20,Target_004560,Acquirer_002420,7072.6,Financials,Fintech,US,US,cancelled,cash,public,public,standard,no,synthetic,14.53,9.0,0,1,0,3.0,0.0,1,0,8.864124823071979,288,0,1,1,0,0.35
DEAL004561,2002-01-08,2002-05-20,Target_004561,Acquirer_003906,226.9,Materials,Metals & Mining,US,US,cancelled,cash,public,public,standard,no,synthetic,26.94,5.612504693956853,0,0,0,0.0,14.0,0,0,5.4289069362516384,132,0,1,1,0,0.25
DEAL004562,2017-10-01,2018-01-23,Target_004562,Acquirer_001980,474.3,Technology,Semiconductors,India,India,completed,stock,public,private,standard,no,synthetic,14.55,3.0204493349292405,1,0,1,0.0,11.0,0,0,6.163946183619964,114,0,1,0,0,0.5
DEAL004563,2021-04-08,2021-10-11,Target_004563,Acquirer_000470,298.8,Technology,IT Services,Canada,US,withdrawn,stock,public,public,standard,yes,synthetic,16.45,2.591612024878032,0,0,1,0.0,5.0,1,0,5.703115585668497,186,1,1,1,1,0.4
DEAL004564,2017-06-03,2017-12-21,Target_004564,Acquirer_000953,1740.0,Consumer,Telecom,China,Japan,completed,mixed,public,public,standard,no,synthetic,19.43,3.423823806100976,1,0,1,0.0,7.0,0,0,7.462214939768189,201,1,1,1,0,0.65
DEAL004565,2016-06-13,2017-03-03,Target_004565,Acquirer_003142,41.3,Materials,Construction Materials,US,UK,completed,stock,public,public,standard,yes,synthetic,16.82,3.095744711511375,1,1,0,5.0,0.0,1,0,3.744787086052232,263,1,1,1,1,0.4
DEAL004566,2016-08-30,2016-12-18,Target_004566,Acquirer_001593,461.8,Energy,Oil & Gas,US,US,completed,stock,public,private,standard,yes,synthetic,14.51,3.3461774106871527,1,1,0,3.0,0.0,1,0,6.137294995319522,110,0,1,0,1,0.5
DEAL004567,2016-05-09,2016-11-22,Target_004567,Acquirer_000360,54.0,Technology,IT Services,France,UK,completed,cash,public,public,none,no,synthetic,19.16,3.453893388000441,1,1,0,6.0,0.0,1,0,4.007333185232471,197,1,1,1,0,0.15
DEAL004568,2010-01-22,2010-08-05,Target_004568,Acquirer_001180,29.8,Technology,Hardware,India,US,completed,cash,public,public,standard,no,synthetic,21.34,4.123782314970753,1,0,0,0.0,14.0,0,0,3.427514689979529,195,1,1,1,0,0.4
DEAL004569,2013-05-12,2013-12-31,Target_004569,Acquirer_000661,324.1,Technology,Semiconductors,China,US,completed,cash,private,public,standard,no,synthetic,18.26,3.9129605258185256,1,0,1,0.0,6.0,1,0,5.784132827309859,233,1,0,1,0,0.65
DEAL004570,2014-06-04,2015-01-03,Target_004570,Acquirer_000973,416.7,Energy,Renewables,UK,US,completed,stock,public,public,standard,yes,synthetic,15.94,4.233044301791961,1,0,0,0.0,19.0,0,0,6.03476347150313,213,1,1,1,1,0.4
DEAL004571,2018-10-19,2019-03-24,Target_004571,Acquirer_001424,1539.9,Consumer,Media,China,Germany,completed,stock,public,public,none,yes,synthetic,19.81,2.879598389873643,1,0,0,0.0,23.0,0,0,7.3401219402878075,156,1,1,1,1,0.15
DEAL004572,2009-06-26,2009-12-25,Target_004572,Acquirer_001846,1688.4,Consumer,Retail,Australia,US,withdrawn,mixed,private,public,standard,no,synthetic,22.11,4.445132554656818,0,0,1,0.0,7.0,0,0,7.432128715293397,182,1,0,1,0,0.4
DEAL004573,2020-07-23,2021-02-22,Target_004573,Acquirer_000487,113.1,Technology,Hardware,US,India,completed,cash,public,public,none,no,synthetic,27.01,2.751630230275029,1,1,0,4.0,0.0,1,0,4.73707525686803,214,1,1,1,0,0.15
DEAL004574,2023-12-25,2024-03-26,Target_004574,Acquirer_003035,28.5,Healthcare,Pharmaceuticals,US,US,completed,mixed,public,private,standard,yes,synthetic,22.1,7.656798409489944,1,0,0,11.0,0.0,0,0,3.3843902633457743,92,0,1,0,1,0.5
DEAL004575,2009-12-14,2010-06-26,Target_004575,Acquirer_003587,2454.7,Healthcare,Biotech,US,Japan,completed,cash,private,public,standard,no,synthetic,21.64,4.168764602604553,1,0,1,0.0,13.0,0,0,7.8061671319690005,194,1,0,1,0,0.5
DEAL004576,2018-12-06,2019-04-12,Target_004576,Acquirer_000082,239.8,Energy,Oil & Gas,China,US,failed,unknown,private,private,standard,yes,synthetic,17.35,2.8311318058560846,0,0,0,23.0,0.0,0,0,5.483966713434666,127,1,0,0,1,0.65
DEAL004577,2011-09-05,2011-12-29,Target_004577,Acquirer_002644,32.9,Energy,Oil & Gas,India,Australia,cancelled,mixed,public,public,standard,no,synthetic,22.08,4.205839045110442,0,0,0,14.0,0.0,0,0,3.5234150143864045,115,1,1,1,0,0.65
DEAL004578,2018-07-10,2018-12-31,Target_004578,Acquirer_004059,134.7,Industrials,Transportation,Australia,US,completed,cash,public,public,standard,unknown,synthetic,16.9,2.822383059561819,1,0,0,0.0,20.0,0,0,4.9104465668408235,174,1,1,1,0,0.4
DEAL004579,2009-04-20,2009-07-29,Target_004579,Acquirer_003622,3735.3,Consumer,Retail,Canada,UK,withdrawn,unknown,public,public,standard,no,synthetic,23.84,5.384530433896465,0,0,1,0.0,5.0,1,0,8.225851095910745,100,1,1,1,0,0.5
DEAL004580,2003-12-26,2004-06-28,Target_004580,Acquirer_000132,279.5,Energy,Renewables,Canada,Japan,completed,cash,public,public,standard,yes,synthetic,19.3,5.052728405077206,1,0,0,11.0,0.0,0,0,5.636573724962751,185,1,1,1,1,0.4
DEAL004581,2004-11-04,2005-07-18,Target_004581,Acquirer_002599,711.5,Healthcare,Medical Devices,France,US,withdrawn,stock,private,private,standard,no,synthetic,19.85,5.430252029881763,0,1,0,0.0,0.0,1,0,6.568779912142806,256,1,0,0,0,0.4
DEAL004582,2022-06-24,2023-03-05,Target_004582,Acquirer_000074,221.2,Industrials,Machinery,India,India,completed,cash,public,public,none,no,synthetic,19.55,5.902300152434103,1,0,0,0.0,19.0,0,1,5.40357787720553,254,0,1,1,0,0.0
DEAL004583,2019-12-10,2020-04-02,Target_004583,Acquirer_001154,120.8,Energy,Utilities,Canada,Japan,terminated,cash,public,public,standard,no,synthetic,28.35,3.775127652201765,0,0,0,11.0,0.0,0,0,4.802380355275797,114,1,1,1,0,0.4
DEAL004584,2015-01-04,2015-10-24,Target_004584,Acquirer_000517,6084.2,Industrials,Machinery,US,Japan,completed,cash,public,public,standard,no,synthetic,20.76,4.32001639627319,1,0,0,22.0,0.0,0,0,8.713614872588973,293,1,1,1,0,0.5
DEAL004585,2016-05-19,2017-01-06,Target_004585,Acquirer_000862,507.2,Materials,Metals & Mining,France,US,completed,stock,public,public,none,no,synthetic,20.66,3.074811826907176,1,1,0,6.0,0.0,1,0,6.230875070886063,232,1,1,1,0,0.15
DEAL004586,2015-02-14,2015-05-15,Target_004586,Acquirer_003966,221.2,Healthcare,Medical Devices,US,France,withdrawn,mixed,public,public,standard,no,synthetic,19.06,4.000431133731425,0,0,0,21.0,0.0,0,1,5.40357787720553,90,1,1,1,0,0.4
DEAL004587,2008-03-03,2008-09-03,Target_004587,Acquirer_002221,81.0,Financials,Insurance,US,US,completed,mixed,public,public,none,no,synthetic,28.22,4.805781047371176,1,1,0,8.0,0.0,0,0,4.406719247264253,184,0,1,1,0,0.0
DEAL004588,2010-05-20,2011-01-19,Target_004588,Acquirer_001261,24.9,Technology,Software,Australia,Australia,completed,cash,public,public,none,no,synthetic,18.98,4.408832423190544,1,0,0,0.0,18.0,0,0,3.254242968705492,244,0,1,1,0,0.0
DEAL004589,2010-10-09,2011-03-17,Target_004589,Acquirer_002240,1095.7,Materials,Metals & Mining,US,China,withdrawn,cash,public,public,standard,yes,synthetic,16.75,3.966360270758665,0,0,0,0.0,23.0,0,0,7.000060949766163,159,1,1,1,1,0.4
DEAL004590,2000-02-07,2000-10-06,Target_004590,Acquirer_000962,160.0,Technology,Software,US,UK,completed,cash,private,private,standard,no,synthetic,20.9,5.2583098115835405,1,1,0,9.0,0.0,0,0,5.081404364984463,242,1,0,0,0,0.4
DEAL004591,2016-11-21,2017-08-19,Target_004591,Acquirer_004657,221.2,Financials,Asset Management,China,Germany,completed,cash,private,public,standard,no,synthetic,17.48,3.2829362094693417,1,1,0,0.0,0.0,1,1,5.40357787720553,271,1,0,1,0,0.4
DEAL004592,2004-05-12,2004-07-07,Target_004592,Acquirer_003388,1004.2,Energy,Oil & Gas,Canada,Canada,withdrawn,mixed,private,public,standard,no,synthetic,22.37,4.516530360108781,0,1,0,6.0,0.0,1,0,6.912941805669437,56,0,0,1,0,0.5
DEAL004593,2011-09-16,2012-03-06,Target_004593,Acquirer_004574,315.5,Healthcare,Medical Devices,US,US,completed,stock,public,private,none,no,synthetic,18.03,4.2579677854925935,1,0,0,14.0,0.0,0,0,5.757323241584231,172,0,1,0,0,0.0
DEAL004594,2022-10-12,2023-04-01,Target_004594,Acquirer_004727,770.4,Technology,Semiconductors,US,US,withdrawn,stock,private,public,standard,no,synthetic,17.36,5.266393774681509,0,0,0,0.0,23.0,0,0,6.648207045774128,171,0,0,1,0,0.5
DEAL004595,1998-07-07,1998-08-27,Target_004595,Acquirer_003370,77.7,Consumer,Retail,US,US,completed,cash,public,public,none,no,synthetic,14.51,6.577968986523783,1,0,0,0.0,20.0,0,0,4.365643155423357,51,0,1,1,0,0.0
DEAL004596,2014-12-26,2015-08-10,Target_004596,Acquirer_004789,115.3,Technology,Software,Canada,Germany,completed,stock,public,public,standard,no,synthetic,21.08,3.570912994393616,1,0,0,23.0,0.0,0,0,4.7561730595246186,227,1,1,1,0,0.4
DEAL004597,1998-11-14,1999-05-26,Target_004597,Acquirer_003296,553.2,Materials,Chemicals,US,Canada,withdrawn,stock,public,public,standard,yes,synthetic,20.25,5.31804306005946,0,0,0,0.0,24.0,0,0,6.317525632428878,193,1,1,1,1,0.4
DEAL004598,2013-04-25,2013-08-21,Target_004598,Acquirer_004547,142.4,Industrials,Transportation,Canada,US,cancelled,mixed,public,private,standard,no,synthetic,18.34,3.6770535286758537,0,0,1,0.0,5.0,1,0,4.96563792816552,118,1,1,0,0,0.4
DEAL004599,2001-10-03,2002-02-13,Target_004599,Acquirer_004321,132.9,Materials,Chemicals,Canada,Canada,completed,cash,public,public,none,no,synthetic,27.32,5.51351139940725,1,0,1,0.0,11.0,0,0,4.897093252697127,133,0,1,1,0,0.0
DEAL004600,2004-10-05,2005-01-22,Target_004600,Acquirer_000810,126.3,Consumer,Retail,China,Japan,failed,cash,public,public,standard,no,synthetic,17.57,5.460388035585931,0,1,0,1.0,0.0,1,0,4.846546505563361,109,1,1,1,0,0.4
DEAL004601,2016-06-18,2016-11-11,Target_004601,Acquirer_000529,850.3,Energy,Oil & Gas,US,Australia,withdrawn,unknown,public,private,standard,no,synthetic,18.0,3.664417149153584,0,1,0,5.0,0.0,1,0,6.7467645928900115,146,1,1,0,0,0.65
DEAL004602,1996-03-06,1996-09-02,Target_004602,Acquirer_004064,221.2,Technology,IT Services,US,UK,completed,mixed,public,public,standard,no,synthetic,18.86,6.748624497638819,1,1,0,8.0,0.0,0,1,5.40357787720553,180,1,1,1,0,0.4
DEAL004603,2009-11-28,2010-07-15,Target_004603,Acquirer_004739,205.5,Financials,Insurance,UK,US,withdrawn,unknown,public,public,standard,yes,synthetic,24.42,4.649573600577799,0,0,1,0.0,12.0,0,0,5.330300412401088,229,1,1,1,1,0.4
DEAL004604,2022-09-12,2023-02-18,Target_004604,Acquirer_003581,221.2,Healthcare,Health Services,India,Germany,completed,cash,public,public,standard,yes,synthetic,17.67,5.066415403792638,1,0,0,0.0,22.0,0,1,5.40357787720553,159,1,1,1,1,0.65
DEAL004605,2009-10-28,2010-05-31,Target_004605,Acquirer_003389,236.1,Materials,Construction Materials,US,UK,cancelled,cash,private,public,standard,no,synthetic,25.0,4.659667048792404,0,0,1,0.0,11.0,0,0,5.46848199307136,215,1,0,1,0,0.4
DEAL004606,2003-03-16,2003-11-03,Target_004606,Acquirer_001953,198.1,Energy,Renewables,US,Canada,completed,stock,private,private,standard,no,synthetic,19.6,5.4503395700250055,1,0,0,20.0,0.0,0,0,5.293807211070151,232,1,0,0,0,0.4
DEAL004607,2015-03-02,2015-09-17,Target_004607,Acquirer_004151,82.5,Materials,Chemicals,US,China,withdrawn,stock,public,private,standard,yes,synthetic,15.14,3.679095531047527,0,0,0,20.0,0.0,0,0,4.42484663185681,199,1,1,0,1,0.4
DEAL004608,2009-04-03,2009-10-07,Target_004608,Acquirer_001578,3582.5,Energy,Renewables,Germany,Australia,completed,stock,private,public,standard,no,synthetic,26.24,4.233471539413953,1,0,1,0.0,5.0,1,0,8.184095255433974,187,1,0,1,0,0.5
DEAL004609,2008-10-01,2009-06-23,Target_004609,Acquirer_004541,806.4,Technology,Software,Japan,India,completed,mixed,private,public,standard,no,synthetic,37.52,4.702715342433995,1,1,0,1.0,0.0,1,0,6.693819208418841,265,1,0,1,0,0.4
DEAL004610,2011-12-05,2012-05-07,Target_004610,Acquirer_003992,173.5,Technology,Software,US,US,completed,stock,public,private,none,no,synthetic,16.04,3.479847208471804,1,0,0,11.0,0.0,0,0,5.161924741642482,154,0,1,0,0,0.0
DEAL004611,2004-04-08,2005-01-21,Target_004611,Acquirer_001145,221.2,Healthcare,Health Services,Japan,Germany,completed,cash,private,public,standard,no,synthetic,14.8,4.90115746707769,1,1,0,7.0,0.0,0,1,5.40357787720553,288,1,0,1,0,0.65
DEAL004612,2018-03-31,2018-12-07,Target_004612,Acquirer_004560,480.3,Healthcare,Health Services,US,US,completed,stock,public,public,standard,no,synthetic,19.21,3.857514483963727,1,0,0,0.0,16.0,0,0,6.1764907763090635,251,0,1,1,0,0.5
DEAL004613,2018-01-07,2018-09-04,Target_004613,Acquirer_004368,651.1,Technology,IT Services,France,Canada,cancelled,mixed,private,public,standard,yes,synthetic,19.05,2.9238492284674336,0,0,0,0.0,14.0,0,0,6.480197924399157,240,1,0,1,1,0.4
DEAL004614,1999-01-12,1999-05-11,Target_004614,Acquirer_003648,1302.0,Industrials,Machinery,Japan,US,completed,unknown,private,public,none,unknown,synthetic,18.36,6.562943570260174,1,0,0,22.0,0.0,0,0,7.172424577124845,119,1,0,1,0,0.15
DEAL004615,2006-10-19,2007-05-07,Target_004615,Acquirer_000903,12.0,Technology,IT Services,UK,US,completed,mixed,public,public,standard,no,synthetic,16.94,5.6073110770413175,1,0,0,0.0,23.0,0,0,2.5649493574615367,200,1,1,1,0,0.4
DEAL004616,1998-11-10,1999-07-12,Target_004616,Acquirer_004052,262.1,Technology,Software,Canada,US,completed,stock,public,public,standard,no,synthetic,16.31,5.194107828683313,1,0,0,0.0,24.0,0,0,5.572534188046247,244,1,1,1,0,0.4
DEAL004617,2022-05-24,2022-12-22,Target_004617,Acquirer_003642,880.1,Materials,Chemicals,China,UK,completed,cash,public,public,none,no,synthetic,21.71,5.217611267390115,1,0,0,0.0,18.0,0,0,6.781171126872684,212,1,1,1,0,0.15
DEAL004618,2013-09-29,2014-05-06,Target_004618,Acquirer_001292,571.9,Financials,Fintech,Germany,US,completed,stock,private,public,standard,no,synthetic,16.92,3.202507432249272,1,0,1,0.0,10.0,0,0,6.350711181414532,219,1,0,1,0,0.4
DEAL004619,2020-09-16,2021-05-22,Target_004619,Acquirer_001292,2174.4,Financials,Fintech,Germany,US,completed,stock,private,public,standard,no,synthetic,22.03,2.812029172547547,1,1,0,2.0,0.0,1,0,7.68496783465975,248,1,0,1,0,0.5
DEAL004620,1998-07-01,1998-10-12,Target_004620,Acquirer_000592,245.5,Technology,Semiconductors,US,US,withdrawn,cash,public,public,standard,no,synthetic,20.12,5.659306530680614,0,0,0,0.0,20.0,0,0,5.5073619934827445,103,0,1,1,0,0.5
DEAL004621,2001-01-27,2001-04-20,Target_004621,Acquirer_004429,620.4,Technology,Hardware,India,Canada,cancelled,mixed,public,public,standard,no,synthetic,27.1,5.13777291058199,0,0,1,0.0,2.0,1,0,6.431974996958947,83,1,1,1,0,0.4
DEAL004622,2024-11-16,2025-10-01,Target_004622,Acquirer_000786,135.3,Consumer,Telecom,Canada,Germany,cancelled,cash,private,public,standard,yes,synthetic,15.01,9.0,0,1,0,0.0,0.0,1,0,4.914858338702487,319,1,0,1,1,0.65
DEAL004623,2022-05-07,2023-01-22,Target_004623,Acquirer_003669,80.8,Technology,IT Services,Australia,UK,completed,cash,private,public,standard,unknown,synthetic,21.67,5.253144040395923,1,0,0,0.0,18.0,0,0,4.404277243608702,260,1,0,1,0,0.4
DEAL004624,2009-05-27,2010-03-16,Target_004624,Acquirer_000215,5.2,Technology,Semiconductors,US,France,completed,stock,public,public,standard,unknown,synthetic,23.43,4.410501305443709,1,0,1,0.0,6.0,1,0,1.824549292051046,293,1,1,1,0,0.65
DEAL004625,2015-07-31,2016-04-09,Target_004625,Acquirer_000411,64.9,Healthcare,Health Services,UK,US,completed,cash,public,public,standard,no,synthetic,17.97,3.312395519901171,1,0,0,16.0,0.0,0,0,4.188138441508461,253,1,1,1,0,0.65
DEAL004626,1998-10-26,1999-03-22,Target_004626,Acquirer_000772,190.8,Materials,Chemicals,Australia,Australia,completed,cash,public,public,none,no,synthetic,15.0,5.032757711176723,1,0,0,0.0,23.0,0,0,5.256453162449338,147,0,1,1,0,0.0
DEAL004627,2005-11-10,2006-01-21,Target_004627,Acquirer_001309,176.6,Technology,Semiconductors,France,France,cancelled,mixed,public,public,standard,no,synthetic,18.9,4.955860149580949,0,0,1,0.0,12.0,0,0,5.17953383055807,72,0,1,1,0,0.5
DEAL004628,2009-09-22,2010-03-30,Target_004628,Acquirer_000632,21.1,Healthcare,Pharmaceuticals,US,US,completed,cash,public,public,standard,unknown,synthetic,23.51,4.513054004080442,1,0,1,0.0,10.0,0,0,3.095577608523707,189,0,1,1,0,0.5
DEAL004629,1997-10-24,1998-05-10,Target_004629,Acquirer_001751,26.8,Technology,Semiconductors,US,Canada,completed,cash,public,private,standard,yes,synthetic,17.2,5.561926074126914,1,0,1,0.0,11.0,0,0,3.3250360206965914,198,1,1,0,1,0.65
DEAL004630,2019-06-17,2019-11-23,Target_004630,Acquirer_003397,1062.2,Materials,Metals & Mining,US,US,completed,stock,public,public,standard,no,synthetic,24.86,2.7544709095943625,1,0,0,17.0,0.0,0,0,6.969038507399036,159,0,1,1,0,0.25
DEAL004631,2019-11-17,2020-05-18,Target_004631,Acquirer_004944,931.0,Industrials,Aerospace & Defense,US,UK,completed,stock,public,public,standard,no,synthetic,25.02,3.947480519170972,1,0,0,12.0,0.0,0,0,6.837332814685591,183,1,1,1,0,0.65
DEAL004632,2021-03-14,2021-07-08,Target_004632,Acquirer_001641,1077.6,Materials,Construction Materials,France,France,completed,unknown,private,public,none,yes,synthetic,19.04,3.1666667945118805,1,0,1,0.0,4.0,1,0,6.983419182903127,116,0,0,1,1,0.0
DEAL004633,2011-01-09,2011-08-06,Target_004633,Acquirer_000069,73.3,Financials,Insurance,US,France,completed,stock,private,public,standard,no,synthetic,17.36,3.922277966373865,1,0,0,22.0,0.0,0,0,4.308110951723713,209,1,0,1,0,0.4
DEAL004634,2020-10-24,2021-01-06,Target_004634,Acquirer_003426,221.2,Consumer,Telecom,US,US,withdrawn,unknown,private,public,standard,yes,synthetic,21.49,3.0884906720532794,0,1,0,1.0,0.0,1,1,5.40357787720553,74,0,0,1,1,0.5
DEAL004635,2009-04-30,2010-05-19,Target_004635,Acquirer_000078,221.2,Industrials,Aerospace & Defense,US,China,completed,mixed,public,private,extended,yes,synthetic,29.8,4.410888515588261,1,0,1,0.0,5.0,1,1,5.40357787720553,384,1,1,0,1,0.9
DEAL004636,2003-04-15,2003-08-24,Target_004636,Acquirer_001471,209.7,Consumer,Retail,US,Australia,completed,unknown,private,public,none,no,synthetic,17.41,4.982500665505492,1,0,0,19.0,0.0,0,0,5.350435320810143,131,1,0,1,0,0.15
DEAL004637,2013-09-26,2014-03-31,Target_004637,Acquirer_002540,239.6,Healthcare,Biotech,India,US,completed,unknown,public,public,none,no,synthetic,18.55,3.892520828674338,1,0,1,0.0,10.0,0,0,5.483135803540579,186,1,1,1,0,0.15
DEAL004638,2020-11-18,2021-10-11,Target_004638,Acquirer_000039,673.5,Consumer,Retail,Japan,China,completed,cash,public,public,standard,no,synthetic,21.54,3.737333090587402,1,1,0,0.0,0.0,1,0,6.51397167564781,327,1,1,1,0,0.4
DEAL004639,2009-06-30,2009-10-21,Target_004639,Acquirer_002865,805.5,Healthcare,Pharmaceuticals,US,US,cancelled,cash,private,public,standard,no,synthetic,22.11,4.344848596796238,0,0,1,0.0,7.0,0,0,6.692703897565264,113,0,0,1,0,0.5
DEAL004640,2006-08-04,2007-03-16,Target_004640,Acquirer_003795,159.0,Healthcare,Pharmaceuticals,France,Japan,completed,stock,public,public,standard,no,synthetic,17.01,5.264809237040892,1,0,0,0.0,21.0,0,0,5.075173815233827,224,1,1,1,0,0.65
DEAL004641,1996-10-18,1997-04-26,Target_004641,Acquirer_000534,3703.2,Technology,Software,China,China,completed,cash,public,public,standard,no,synthetic,22.06,5.843645393599678,1,1,0,1.0,0.0,1,0,8.217222589988701,190,0,1,1,0,0.35
DEAL004642,2005-03-27,2005-09-02,Target_004642,Acquirer_001845,600.7,Industrials,Aerospace & Defense,France,US,withdrawn,stock,private,public,standard,unknown,synthetic,20.65,4.878865920488975,0,0,1,0.0,4.0,1,0,6.399758982226306,159,1,0,1,0,0.65
DEAL004643,2018-07-24,2019-03-16,Target_004643,Acquirer_000469,1184.9,Consumer,Retail,Canada,France,completed,stock,public,public,none,yes,synthetic,18.86,3.4744842121585355,1,0,0,0.0,20.0,0,0,7.0782572589707495,235,1,1,1,1,0.15
DEAL004644,2006-05-10,2007-02-12,Target_004644,Acquirer_003518,239.2,Healthcare,Pharmaceuticals,US,Germany,cancelled,cash,public,public,standard,yes,synthetic,21.17,4.1054364913401775,0,0,0,0.0,18.0,0,0,5.481471909645883,278,1,1,1,1,0.65
DEAL004645,2021-07-15,2021-12-17,Target_004645,Acquirer_004738,159.8,Technology,Hardware,US,Canada,cancelled,cash,public,public,standard,no,synthetic,19.87,2.887290690504424,0,0,1,0.0,8.0,0,0,5.080161356744866,155,1,1,1,0,0.4
